"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18","score.19"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.0264369937708744,0.0468904469062463,0.0111239770282658,0.00874975131435449,0.0682717879132608,0.0274302038076792,0.123091857539443,0.0352313501691111,0.0612515311299009,0.0222633816142109,0.0197729386551385,0.0270392134364936,0.0465663866479552,0.0225079216323252,0.00187572778283904,0.204815818018057,0.000466416567600658,0.0244590412434029,0.0234803048968961,0.144909817977914
"3","MRC-18A-2376",0.0147280783660363,0.0505249722478218,0.0547825261308769,0.00539730833522585,0.0774008550946169,0.0219445735760269,0.11445819602894,0.0382634386035124,0.0383063069522697,0.0127477562772864,0.0196600275517651,0.0222940761539653,0.0670182549413974,0.00810383503915669,-0.000750677670050859,0.0648394586922572,-0.00929369544795805,0.30369587679845,0.026668027515286,0.104989554516168
"4","MRC-17A-1027",-0.00442992650365145,0.0633086007094221,0.0107668597633407,0.0123376015020635,0.0749915038721102,0.0167381415132455,0.104896271195922,0.0213173587647249,0.0437690304532375,0.0167224438852768,0.0281892040864644,0.0221328318055649,0.0588110770169931,0.0108617501818659,0.00838913976931746,0.0647180636490747,-0.00537362870004259,0.0568603857591978,0.0189532978722538,0.11007613282053
"5","MRC-17A-1045",0.00966101030639358,0.0678982490532243,0.0608072163643656,0.0206953690998544,0.0754571569911605,0.0158061130462004,0.118692752179807,0.0242423947846457,0.0409331561517605,0.0176416504616188,0.0350524525640042,0.0250964440149816,0.0600089943910651,0.00698177537895771,0.00929948778044942,0.0620911350905415,-0.00439269466154497,0.0469745197736883,0.0235564923241838,0.123092965435007
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",-0.010989062750061,0.0604186648595709,0.00594804598077694,0.0140163086761801,0.0802662017437656,0.013665314127258,0.104338389086619,0.0352613705460403,0.0386565589983654,0.0170903677492303,0.0274002268145036,0.0263651328337829,0.0538465156621346,0.00953745691363542,0.00406648677540263,0.0598440454552924,-0.00733910175389462,0.0465779465208712,0.0226427540799307,0.102584945690589
"9","MRC-18A-1821",0.101911926415213,0.672381706888765,0.389004660403425,0.0989616506321642,NA,0.356733858569836,NA,0.749188999622233,0.300984285886041,0.413218296071065,0.642668842547282,0.459949372462993,0.218590958661398,0.998229311414205,0.144226342011486,0.719611095444263,0.217892963954249,0.107114025249676,0.445042598732638,NA
"10","MRC-18A-2043",0.00561141398893365,0.0619858752241082,0.00887769148729905,0.00869851454908907,0.00845188513521787,0.0170421858692743,0.10020006141964,0.152449188980276,0.0370924235952984,0.0177836096493697,0.025327632261434,0.0236969117149332,0.0532138097620237,0.0257933262109751,0.0069629372471159,0.199343323503123,-0.00785274970847261,0.316709626687674,0.0172342174282869,0.0899249410395126
