"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18","score.19"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.0285085001084927,0.0400038286650416,0.00598386888221259,0.0417780149224559,0.0249723963434002,0.060854802951902,0.0142398355588779,0.0340278045851209,0.0226028713681177,0.0251449299058097,0.0040474931460891,0.0443995101192866,0.0297505611796791,0.0463722883339781,0.0382489987350472,0.0526516771071092,0.0213094396901781,0.034629065095807,0.0202428176974903,0.0757072767661827
"3","MRC-18A-2376",0.0182359432210278,0.026921509821843,0.00270264047895128,0.0369949151956374,0.0167840597726968,0.038719821984573,0.0239776782532169,0.0283074067889596,0.016009330964266,0.0135395476215229,0.00666669956178218,0.0342795411004391,0.025765605756124,0.0300214442339098,0.0464344217846784,0.0498648442207816,0.0226972437778219,0.0393410080236017,0.0275292676641823,0.0176154455357078
"4","MRC-17A-1027",0.0188624301800235,0.0343710887703519,0.0917518864929247,0.0324266577711223,0.0219243651955669,0.0440731444307442,0.040814617522396,0.0358437091967786,0.0215330010076575,0.0173193260468005,0.00504424906916401,0.0319226962248269,0.00289614646887302,0.0464240184246873,0.0412645308241175,0.0537112585348006,0.0263379176413566,0.0389701458610178,0.0100712584598786,0.0200268625167806
"5","MRC-17A-1045",0.018171579981492,0.0287058595198137,0.00741637845670087,0.0337495412746755,0.0194142697617354,0.0374587087582229,0.0269296723093806,0.0342216714692165,0.0249566094593219,0.0187652141531935,0.0102764939688625,0.0372464836063054,0.0259854204944419,0.0769843846787309,0.0372278948184375,0.0530208227928349,0.0192626663419377,0.0392010627465365,0.0145761611902681,0.0743845910192233
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",0.0196906218150628,0.038985537580316,0.00339136258750258,0.0311410972148314,0.0207958368759869,0.0463510847135353,0.027757088474955,0.0375662912501479,0.0235208411508118,0.010122222495832,0.0101228043525469,0.031482732434875,0.0256510001248152,0.0212371284256505,0.0325932148121367,0.0573014187154491,0.0163675633834482,0.0361349683896881,0.0164744071643067,0.0220933717502617
"9","MRC-18A-1821",0.541800519590969,0.582093568868283,0.31367255851012,0.647985171790888,0.449808079731809,0.440394995992741,0.279524184549666,0.371369880809619,0.327284077770809,0.0312412813403684,0.0544643539732407,0.356305886213215,0.491866582121814,0.474668275543205,0.855327681941816,0.509424348966323,0.0788313799173832,0.517515987041877,0.318462897811202,0.433037315318836
"10","MRC-18A-2043",0.0215706452183774,0.0256393466813315,0.0968047172294832,0.0334617841702778,0.019093993997348,0.046793871236219,0.0316953804311598,0.0343097364369796,0.0293597801002541,0.0152299583012578,0.00294752223073739,0.0312655356708425,0.0267132915750628,0.0268610022565865,0.0343433707217378,0.0487395565400008,0.0200213839278045,0.0341374648808877,0.0413524669843414,0.0186494776531801
