"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.00371694230281781,0.0217175587506516,-0.092921342994095,0.121111976408102,0.022593107611486,0.0150499441785253,0.0188993781760201,0.0596242188870457,0.0331973390557383,0.101836937300773,0.0257721906157125,0.00256299043223971,0.049490404361615,0.0328021951163316,0.0117357514580271,0.0749744636594047,0.00324404883987256,0.0959789430412189
"3","MRC-18A-2376",0.00174503320617566,0.0277321789667425,-0.0997577319941123,0.121919287152762,0.0179054172907267,0.0207230336341136,0.0201836179878397,0.0613343715669097,0.0178873604689372,0.629973358014645,0.034349604902528,0.0102590957564875,0.0291613158638329,0.0342030832366994,0.0116231915637623,0.0186232419598743,0.00703721525078053,0.0917281717512724
"4","MRC-17A-1027",0.00146911220794186,0.0283604697063851,0.013284665865519,0.019950963692172,0.0237612075688343,0.0334962455585338,0.0183092273075614,0.0614598599251402,0.0333490117624304,0.0300240360435533,0.298488899309301,-0.00281484983573121,0.0344165113427733,0.0361689218952342,0.109994270112214,0.0195139954651222,0.00574334889596426,0.104453437129842
"5","MRC-17A-1045",0.0017639035456757,0.0262928831072886,-0.0898091213915455,0.12568801137592,0.0231440773912641,0.0283256807120108,0.0178713796223203,0.0694495255365267,0.0248943811258757,0.0437493963948108,0.0354269263391379,-0.000418947548696179,0.0348691256157738,0.032793551619012,0.0174308427505985,0.0180130741078503,0.0140050521722325,0.0939951891108417
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",0.000875291682077992,0.0226344162138652,-0.0867347016933323,0.122297434261471,0.0199146516040379,0.0337673122472746,0.017112088325804,0.0593347971155066,0.0268850557578385,0.0574072637802894,0.301293234758614,-0.00219235586546486,0.0357011380287603,0.0313183015574799,0.00289044422329016,0.030274326203652,0.0124029172527665,0.0842923005914264
"9","MRC-18A-1821",0.259777892151731,0.691576704333251,NA,0.729867503384531,0.401673796492882,0.706672918585612,0.328805992974063,0.645013495657616,0.204914060697163,0.823320000072724,0.0418000291863775,0.0735842513172395,0.732256400122165,0.0602130297934732,0.114775151374237,0.159611461557859,0.345384982496062,0.799088798262953
"10","MRC-18A-2043",0.000572846976589075,0.0199613067549358,-0.0882544654489743,0.169609300030508,0.0181479457480513,0.0219377304517309,0.0152205396436072,0.0611799061619427,0.0331888984205228,0.0501943217998197,0.0323384493300706,-0.0080789893934578,0.0333811188571447,0.032095766659272,0.0032689922460304,0.023618783453374,0.00175946725115527,0.106174644162503
"11","MRC-18A-3529",0.00595006468858095,0.031279245054113,0.00761718782845476,0.0265440192672806,0.0297322733029406,0.0246822383457896,0.0132905105991051,0.0791815586525279,0.0369842992695839,0.015675709497837,0.0254417241661668,0.00484781707904423,0.0379124769665669,0.0403064267596342,0.0117343634641512,0.0238467566959593,0.00615060496074611,0.0964383803165559
"12","MRC-18A-3811",0.00184831247845618,0.025897574674968,0.00531026776918251,0.140480116284129,0.0197766923318666,0.0217492756008442,0.0204668571676969,0.0726267003068195,-0.115137321774596,0.0455587366979433,0.0278552848995275,0.00282953220545954,0.034809809383893,0.0347822624020793,0.0117977110641523,0.0465713551627443,0.0822758489131006,0.0965653176373077
"13","MRC-18A-3844",0.00604712953822422,0.0313186800777523,-0.0940364349085078,0.303440504661973,0.0229864911607909,0.0125762573065477,0.0194450116709351,0.0640697690800141,0.027601621125524,0.0388491822053451,0.0270116125346821,0.000960956944415952,0.0478297101221299,0.0349698742358916,0.0111935854720329,0.0855340162890495,0.00616389281240557,0.135100464157614
