"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18","score.19"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.0131571724738908,0.0255569044062977,0.0355640996263427,0.0236979267601506,0.0388838142288435,0.025836621129825,0.0194150109511165,0.0143698373032323,0.0346479791997976,0.0616191335176626,0.0291260705632207,0.0596587590565531,0.0372252369977926,0.00535298520305979,0.0131983131590306,0.00447099828238421,0.0219019030727726,0.0267929908661705,0.0140117000323247,4.31141723357946e-05
"3","MRC-18A-2376",0.052539373470397,0.0145015546512581,0.0305413489289073,0.0203408690822424,0.0395791853381641,0.0259070479269752,0.021099609511346,0.0101414277360134,0.0310405869206446,0.0458118579826782,0.0209739886454661,0.0454626008705675,0.0284346643646685,0.00818676205405538,0.00870982998140939,0.00289501280171863,0.0195473090792582,0.0196662877719945,0.016521096527384,-0.000858573954895963
"4","MRC-17A-1027",0.0575068973746736,0.0183501837305734,0.0325548377560969,0.0146049577967055,0.0456060884669738,0.0271623945636749,0.0336387793125935,0.0168441078094135,0.026775641844909,0.0441699627047233,0.0197389268199304,0.0592436062640949,0.0313823724796009,0.00564148944892526,0.0107149120781648,-0.00151524511884441,0.0230562089655807,0.0213768114754361,0.0120735998357703,-0.00195191483090424
"5","MRC-17A-1045",0.018956967503454,0.0135079722148144,0.0260739801068098,0.0156994916675216,0.0442429967262557,0.0256353442931174,0.0242490943849783,0.014942618127924,0.0255330264873126,0.0509672547944513,0.0205899821604098,0.0465116643930889,0.0331326907200628,0.00928869266051338,0.00758896403777961,0.00138255841252877,0.0249830093095163,0.0209483025580065,0.011463298217518,-0.00152754818851778
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",0.0102894192473125,0.0172774339498313,0.0292552885587921,0.0167535475622168,0.0425432765430163,0.0261907783896441,0.0331358204454229,0.0137789067589642,0.0292054015804316,0.0531547185848131,0.0205110967484122,0.0405039947546264,0.0304020421943563,-0.00189335181133995,0.00671221458881484,0.000428562469502524,0.0243811880277458,0.016876692013511,0.00848760200959808,-0.00263864627676403
"9","MRC-18A-1821",0.31315801324037,0.279190722005494,0.439622285630285,0.112563434500318,0.191231589579236,0.413240455947434,0.258647475140615,0.439054897797283,0.32325833802905,0.510458671012076,0.325106886371681,0.448703418150262,0.151394028169653,0.0407438287433797,0.118783199981742,0.143680758000362,-0.0440031846525444,0.288763716824563,0.13123664918677,0.0124606109449035
"10","MRC-18A-2043",0.0126110941614971,0.0220637922787897,0.0248588479274021,0.0220898180043885,0.0447356942425245,0.0180807357122005,0.0299887568843254,0.0121659793622437,0.0259941530438594,0.044881258151775,0.0191280663988464,0.0456554266330607,0.0405559703006479,0.00497714098010433,0.0123209759894852,0.00199654957517714,0.0241651416700484,0.0205493958889353,0.00787283966096784,-0.00312459959596243
