"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.0295263606424004,0.0169449362736993,0.00910121220397357,0.0423001132281791,0.0410430071775923,0.028285600575177,-0.0764661578822634,0.025601444340458,0.0174788241671448,0.0234604933087892,0.0397769986628718,0.00275335009959113,0.0423269880212226,0.0102372073656214,0.0841862999377189,6.48880727329613e-05,0.0218830513143404,0.00349738762400182,0.0243941850159833
"3","MRC-18A-2376",0.0218401283122935,0.0277540860142916,0.012853591423358,0.0395558938465837,0.0215317153783205,0.0186201255714093,0.139988637772318,0.0239457698622162,0.00997857129819033,0.025965228515894,0.021640371995451,0.00541243358902965,0.0446422884210971,-0.0564069685237293,0.0111703045264323,-0.00142492282671445,0.0159603582844743,0.00416946849031252,0.021538979845885
"4","MRC-17A-1027",0.0235813742048084,0.0204176638228193,0.0146930309950125,0.0558171878548531,0.0316581482438557,0.019514208533793,0.144099361507718,0.0173892244617202,0.0185459295213015,0.0232802059782472,0.0179244645136992,0.0143508622027806,0.0404162494983304,-0.0510170349585513,0.0144068045792238,0.00735662250569599,0.0188311231338961,0.0106747165667195,0.02230241990623
"5","MRC-17A-1045",0.0242098217918953,0.026046952842377,0.00471677073599511,0.0507098733139455,0.0309733553836179,0.020461600826359,-0.0982425322153903,0.0214499448720352,0.0187926893516659,0.0293371226859335,-0.0890922657027015,0.00317248960228844,0.0544095085991284,0.0132100331925438,0.0122799420729979,0.00632925039201979,0.02112449193152,0.00437249027477031,0.0183388275512846
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",0.0251087837484043,0.0226321452458669,0.00449397522831366,0.0482655008713296,0.0360967007556754,0.0205375497555512,-0.0812404443630521,0.023853358812959,0.0125680419762911,0.0265309361081963,-0.085747913401978,0.0025130903111241,0.0488788171480572,0.010790548836486,0.00915022154054193,0.00379129434816356,0.0143793047737548,0.00648612066271479,0.0183711345261003
"9","MRC-18A-1821",0.234972227818767,0.122446206357986,0.106670719342956,0.471217510013217,0.458710811099941,0.206613913061825,0.327075554092751,0.403682465502307,NA,0.558325424204953,0.241109179849752,-0.194363132067453,0.100059276703451,0.198837290678899,0.17203120337954,0.149532134070193,NA,NA,NA
"10","MRC-18A-2043",0.0218129518962546,0.0234891542578413,0.000149683690927233,0.0387207055828012,0.028006364436154,0.0250290654381804,0.0085075539263065,0.02189662385267,0.0133267753727132,0.035157617907317,-0.0100114188662128,0.00825249015082392,0.0422834989364777,0.00955131463171691,0.0149705042978428,0.003088020570958,0.0159555062796744,0.00298835121755573,0.0177159653473906
