"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.0184596592079139,0.02696486208482,0.0153244562139229,0.0189902245804739,0.00879345850501004,0.0340520875009995,0.0141920607306549,-0.00114206486315549,-0.0744699756691411,0.0292716283897296,0.0462724893368427,0.0181026587040335,0.0555448546605734,0.0626864492593458,0.00519656243525457,0.0270188773678201,0.0516142124606295,0.0285201042056648,0.0145950180099029
"3","MRC-18A-2376",0.0203795484650625,0.0278852308859771,0.0174178076670255,0.019163751796679,0.00761110525422437,0.0290049288920928,0.0148716763842615,0.0110961463820933,0.00363361308342064,0.0204851220299653,0.0313075306950385,0.0131431485685131,0.0628697531828372,0.0137453617949078,0.00438619627174881,0.0281756561435004,0.049301121249224,0.0430301805949876,0.0226771229600489
"4","MRC-17A-1027",0.0272990898370454,0.0309610561241682,0.0202130515121203,0.023015868515685,0.00728089152681257,0.0315427240832649,0.0197877162870949,0.0112213687496926,0.039983562723526,0.0173026536994785,0.0335222040418813,0.0186327395517579,0.0604076459039845,0.0237156365748408,0.00684863407220128,0.0307582873161234,0.05064415484925,0.0393016716225407,0.0330084593116409
"5","MRC-17A-1045",0.02102995876549,0.0319846990944575,0.0159884447312261,0.0173888734678211,-0.0126096226048743,0.0327786718695999,0.0160562561680542,0.0121682960949901,-0.00314338246003349,0.0217651914522139,0.0314436092824979,0.0134760197719573,0.054252052299792,0.0620041241982657,0.00681885418171783,0.0380105370032416,0.0581281332589001,0.0365828685423704,0.0128764269260127
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",0.0234226158603991,0.0304104028685285,0.0199950216915512,0.0993635183340815,0.0104332921667194,0.0304644237909298,0.0169335731416783,0.0100982156557288,-0.00251706462333745,0.0238994382660078,0.0278458239103171,0.0100621810229539,0.0493053135013179,0.0145360717897365,0.00390183070916336,0.049688493126209,0.053693007193741,0.0301965171111615,0.0164264726268386
"9","MRC-18A-1821",0.294179279546879,0.434877270123632,0.588103028008646,0.122215655305821,0.567716558999964,0.13192327203024,0.0969372911925244,0.305476200648892,0.199677743103964,0.286027045735125,0.436539699305819,0.570101943828696,0.27768354641541,0.367856596970655,0.301541074778175,0.244991977486339,0.393566137374333,0.598967255132088,NA
"10","MRC-18A-2043",0.0210177238397414,0.0284610107941027,0.0199143395314937,0.0226019425437291,0.000287697572920796,0.0296910700914677,0.0137499223576835,0.0170577979927467,0.0461955281306607,0.0196961680980342,0.0407464043960689,0.0125235806607202,0.0598791086290323,0.0167851558765701,0.00691021841279433,0.0309481453294625,0.0447047455621786,0.0398046654298955,0.0253832997540703
"11","MRC-18A-3529",0.0172115867743205,0.0336615096761057,0.0173193258309746,0.023768216300901,0.00944808590731998,0.0417367512132465,0.0140725067432351,0.00177267228671801,0.0404352451351882,0.0220372210386741,0.0370951243022656,0.0129880186111549,0.057451213134265,0.0912707109230519,0.0070476271509997,0.031837347132381,0.0444631273111457,0.0380408513739362,0.0495086733991693
"12","MRC-18A-3811",0.0214428430457773,0.0335760410023042,0.0158387302963702,0.0225742806666135,0.0111737259766951,0.0292284471351589,0.018850846593682,0.012695831680234,0.00377249723924567,0.0135529195780844,0.0326779326866971,0.0189318397579802,0.0593240504649919,0.0194071323317118,0.0099052546566714,0.0308519403059417,0.0468349111307115,0.0319865070368226,0.0271257235881973
"13","MRC-18A-3844",0.025444629402662,0.0348294519435637,0.0284371568196416,0.0239609346696062,0.00628344169039879,0.0323616509950563,0.0200016048924434,0.00608221080517426,-6.15628055290533e-05,0.0192444659884596,0.0385508497375442,0.011307213091167,0.0600333645965912,0.0167891119213242,0.00875656432023895,0.0366191070127364,0.0425992493212545,0.0339062970181855,0.0228155389840104
"14","MRC-18A-2531",0.0220765771901272,0.0281930617803531,0.018452544854616,0.0249338233219362,0.00124158699916277,0.0438296941248837,0.0158626944948225,0.00594792543901165,0.00269998307127912,0.0214347726343797,0.0337614720414649,0.0136912530091318,0.0522635294538521,0.0659216076908453,0.00613021678557001,0.050112118701058,0.0659803263913714,0.0246195960107923,0.0202348315305475
