"","Name0","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18"
"1","MRC-18A-2735",0.0236621795119755,0.0183312286669011,-0.00507695924838279,0.0443175334963948,0.0286980269596129,0.0200609270530782,0.0169593840068492,0.013485589816631,0.00765992773048011,0.0229249643073283,0.0247706133626236,-0.00186788802292168,0.037247020074543,0.0115051110842153,0.00726253580364594,-0.00158096870081321,0.0216327575202378,0.00999956323531955,0.0131574112453032
"2","MRC-18A-4180",0.022870764511866,0.0202071215226452,-0.00529965664626037,0.0424399337477768,0.00647817258905419,0.0184317346524187,-0.0771586026099186,0.0116350563872796,0.00575595897115678,0.0200154730418466,-0.00221683074379983,-0.0495174936821743,0.0342802401853015,0.0123619905563311,0.00582315649019318,9.28775030781303e-05,0.0300467862824918,0.0138328437320988,0.00210642267842589
"3","MRC-18A-4498",0.0217283254655974,0.0196309234513321,0.0121362732772287,0.0439539731282588,0.0183060015644373,0.0217367996009109,0.0109847899102556,0.00812606978796664,0.00482345018517127,0.0261675180607859,-0.0138885565932691,-0.00597515317236416,0.0356249177135288,0.00709732821819249,0.00775017146831551,-0.00242086656130927,0.0275802086805876,0.00359238188798156,0.00885096450140179
"4","MRC-18A-5885",0.0196824516241083,0.019229361509577,0.0038201201997028,0.0623754236513486,0.0166734367140843,0.0187184474449672,0.15200595601424,0.013852419182796,-0.00020868639819537,0.0214290407197009,0.0145160459887391,0.0175833102973178,0.0234129093325295,-0.0518473117290792,0.00900686568352714,-0.00127908512517195,0.0955675099152768,0.0145434920816141,0.00171784058048736
"5","MRC-18A-5893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","MRC-18A-4888",0.0297371245252159,0.0155180155741741,-0.0116425867656315,0.0400675227676142,0.012123159919808,0.128030320402824,0.156416322703986,0.00649036515441556,0.00410402177503044,0.0182462032866021,0.0261749549456824,-0.0036230870464756,0.026428190176446,0.0141385245645087,0.0123192116772207,0.00149007278418717,0.0102076058057675,0.00236419320332431,0.00948147993089174
"7","MRC-18A-5479",0.0236359000573706,0.0163518040271409,0.0040932224032242,0.0422078128639293,0.0117534268731521,0.0202189253103295,0.0330603569295388,0.110595276962526,-0.00101690733382312,0.0206312174051608,-0.120253966541073,-0.00456107090898692,0.0436985522442857,0.00797547624395785,0.00567240906030057,0.00416921217761912,0.0166189545787395,0.00492846246696478,0.00243136374616353
"8","MRC-18A-5587",0.0259197950468161,0.010930061320253,0.0156182840941464,0.0305818672665519,0.0244200520618353,0.128799238155077,0.011030348285593,0.00382031146091448,0.0118493328333321,0.0221348801306897,0.0150560818846988,0.00112918987023729,0.0220492374340899,0.0138247591149171,0.0961292302816209,0.00549693676966971,0.0151173744641407,0.0021395925357871,0.00709796103214062
"9","MRC-18A-3497",0.0214765980430045,0.0320882120382673,-0.00398704421246673,0.0345828838325786,0.0351791490166786,0.0262980452639858,0.00711064193869103,0.0203194658142588,0.0150251417839942,0.0284055166227777,0.0208529408194379,-0.0408432407681045,0.0579243114067757,-0.0537068743953327,0.0126747657918245,0.00625712813782444,0.0189443553967409,-0.005385215557215,0.0146919110188771
"10","MRC-18A-3538",0.029568554502195,0.0215973516951261,0.0145190219825099,0.0473356612551924,0.0257246798261095,0.0243499970220155,-0.0637451392163972,0.019064054860907,0.006962644169478,0.0294320886915555,0.0172079251817077,0.0105021840352165,0.0274599270822265,0.0117165943994219,0.011139431945186,0.00524694761245268,0.0230669068662101,0.009260295813068,0.0157949555947717
"11","MRC-18A-3539",0.0211122256145567,0.0159565141281448,0.00461819815241243,0.0382005356575984,0.0159140931706099,0.0192554622150126,0.0336184055632739,0.0108771867393477,0.00241223734648079,0.0257247297759418,0.0137124675912819,-0.0327346631880509,0.0400929960405576,0.0131981747620651,0.0877942972128542,0.00816920785537278,0.0157859422847792,0.00849662934936588,0.0129477443491339
"12","MRC-18A-3540",0.0273090708413295,0.0243507117615495,0.00831969064823825,0.03670877688112,0.0261918521586445,0.0273588856553712,0.145312809359664,0.0116588688962173,0.000714813335665538,0.0332639039915227,-0.114527016434872,-0.031194087520466,0.0404420277384421,0.00941746679894457,0.0929580161540465,0.00313379695456795,0.0131605596248655,0.0173558212742702,0.0136219438401394
"13","MRC-18A-3531",0.0289868296738584,0.0188836148393944,0.0133848982310669,0.041597842199163,0.0293615479046427,0.0202870808460964,0.04433831985299,0.0249542339198217,0.0168935279360971,0.0285841411471462,0.00223136307971277,0.00547690222199056,0.0410328756262517,0.00699930163767836,0.015807916969972,0.00491582740835662,0.0171643132777506,0.019031850310315,0.0102603232107232
"14","MRC-18A-3532",0.0271813087742027,0.0139401433816619,0.018481575049809,0.0374787375684857,0.0193741953080779,0.0239901873827298,0.151115927412349,0.0282700869442407,0.0049798622860769,0.0252534440586765,-0.111960987246815,0.00582518719620316,0.0415113655784305,0.0121629066930097,0.00578543344632865,0.00965903569660645,0.0220038838318837,0.00687636236454336,0.0141401572960439
"15","MRC-18A-3533",0.025304755838902,0.0172625451464036,0.00085727878521992,0.0551711440338747,0.0332604623338851,0.0186452390091995,0.150269484054933,0.0127355842285962,0.00395557191240509,0.0244832016195164,-0.00155255219202957,-0.0461126256444224,0.0345570031023674,0.00859528539045457,0.0146214382078347,0.0053198224742731,0.0305720740315674,0.00535584637748046,0.0205449509428256
"16","MRC-18A-3536",0.0226964344459212,0.0179608089660261,0.249575895066889,0.0356834203787667,0.008129728915229,0.0209626217627514,0.0171583339045542,0.012587165162464,0.00644209236341583,0.0356084536322501,-0.00462026564173316,-0.045767443882065,0.0374147309200756,0.00750746076134874,0.0104722318150549,0.000484645181465106,0.0224249257345522,0.00276880061520714,0.0127445471996787
"17","MRC-18A-3541",0.0250419499120637,0.0154736289588413,0.00948856171217818,0.0471975060548244,0.0136198223510038,0.0239599866256013,0.149546175870906,0.0196723215817707,0.01402770257532,0.027571445771425,0.0196858200312205,-0.00535624290458367,0.0253395919947257,0.0134104608135123,0.0132806738008293,0.00800935247739754,0.0224620994553535,0.0135424551864906,0.0232340806881981
"18","MRC-18A-3547",0.0253031765723912,0.0170539101073524,0.0120816054846768,0.0461941098164641,0.0117918667065245,0.0259680659296537,0.154584072328068,0.0102653479861847,0.00874024031089451,0.0240074717942037,0.0218126736162242,-0.0373960244781518,0.0125530312078269,0.0153214458070383,0.0101452829981879,0.00775641980954149,0.0244916487316047,0.00274924680229826,0.00284191327842739
"19","MRC-18A-3559",0.0246466670360377,0.0200090949933243,0.0116213075553215,0.0391632282039719,0.0239802322527958,0.0217772655489661,0.0200579587290088,0.0239740170278472,0.0190226307626841,0.104150639886811,0.0156604726747217,0.00994670360480754,0.0306340493430206,0.0134083422629391,0.0098621399755736,0.00571254901219268,0.0188315604128658,0.00876808871920064,0.0108834609951786
"20","MRC-18A-3560",0.0255272874546334,0.0213263116048325,0.0180305927154637,0.035016673995178,0.0155520118451964,0.0243334655273786,0.0125223875478639,0.0242049734813077,0.00825764146836834,0.0311154874847234,0.0141036491445264,-0.00522531785828183,0.0260382429752885,0.0110497701641716,0.0160292171057646,0.00558158390098719,0.0260355350969567,0.00665082514451472,0.0257747446351933
"21","MRC-18A-3561",0.0277325016615523,0.0145426424516593,0.0124191441726916,0.0436536390122161,0.0208484763500518,0.0234878716402937,0.0434458893327328,0.0227135669826098,0.0181159361930822,0.105178540491122,-0.086049382847535,0.00843862063285369,0.0458871632123379,0.01422743083579,0.00808331657470912,0.0047016487126244,0.0280706034212732,0.00813097720501211,0.0107066689777694
"22","MRC-18A-3554",0.0277709295919887,0.0255693964609271,0.016048899227984,0.0353445356577528,0.0304892056084756,0.0196248378607668,0.154113889832258,0.0208385004327531,0.0117074584137397,0.0288210580313456,-0.0774292188373858,-0.0327341299551905,0.0432711579763484,0.00715280474390742,0.0170733471719552,0.00961300822734352,0.0210369504798241,0.00569882749679399,0.00678338876196022
"23","MRC-18A-3555",0.0205402333378382,0.0138261406157068,0.0142329866856711,0.0466647278994606,0.0178948892981358,0.0286729679794802,0.0383574878580306,0.00915287693858917,0.00680295148325085,0.0264947953723141,-0.0801296914323983,-0.259902499822701,0.0264720335020241,0.00945916963900609,0.0144251591006143,0.00622986881272459,0.0197382627770617,0.00160806205889808,0.0175060255045763
"24","MRC-18A-3556",0.020806581354848,0.0191734407214788,0.00767103592651357,0.0515612011386097,0.0176562070002781,0.0226435192567851,0.0336364850235426,0.0140109340882454,0.00736571902352259,0.0249811981332159,-0.0853047991791658,-0.0134364484410791,0.0429393409112562,-0.0572044424816018,0.00980733032776078,0.00602120821760448,0.0196014515110451,0.00659809298034601,0.0100467102129844
"25","MRC-18A-3557",0.0275600708519145,0.0204076088992849,0.0070698990708553,0.0497085413245925,0.0143052807102977,0.0224932683988453,-0.0913620971530733,0.0204208869859766,0.00694571969258951,0.0251718577503585,0.0247680719023624,0.000428749205484661,0.0334673708066375,0.0151245118253009,0.0124257026100288,0.00912464695871749,0.0195778288606135,0.00562053463133749,0.0141247505208551
"26","MRC-18A-3558",0.0287715137399132,0.0179265008067187,0.00360940186822707,0.0385033676318408,0.0266723488146954,0.018503291688733,0.0162983074556628,0.0196879301651049,0.0100338226455039,0.0341180360561602,0.00152828757498898,0.00686677739948607,0.0409999134652133,0.0058637904727805,0.00627695872453195,0.00964271891699367,0.0228115338849831,0.0141424007667272,0.0109237764999969
"27","MRC-18A-3569",0.028436752548504,0.0135309312880229,0.00591086542140592,0.0474047915347556,0.0143898169699812,0.0231711546593105,0.0437834791448634,0.111613001526615,0.0123230998295317,0.0266636527861138,0.0209853439663373,-0.035005030799144,0.0177030348585414,0.012677857981489,0.0897846967764976,0.00313971228679591,0.0220064118573582,0.0102854610790345,0.0121011488151197
"28","MRC-18A-3563",0.0232685343345457,0.0225568278903361,0.257032656365727,0.0477548357767241,0.0182838490338975,0.0189454871467645,0.146516613249836,0.00432209785492959,0.0103973184633178,0.0287559610213525,0.0137779360027531,0.00949418155668561,0.0349110552394605,0.0209626535011365,0.00964984128780638,0.00838367941577453,0.0139508835274242,-0.00419866165674267,0.0144853541986632
"29","MRC-18A-3564",0.0216946871030589,0.0148201930984573,0.00329116910888442,0.0374422289719679,0.0135830503515018,0.024063751429598,0.0211866200838983,0.0159753173691092,0.00500515220810596,0.0325743580890319,0.0172268014815528,0.0118569419736153,0.0459249832473015,0.0135382690163663,0.0108343801203139,0.000248235481565142,0.0122491502546286,0.00569383052439998,0.00789802537734798
"30","MRC-18A-3565",0.0239995649557258,0.0115675021877322,0.0111233844445943,0.0415595013476956,0.0131523314574742,0.0163598972259566,0.148590236926079,0.021798506182259,0.00284733554085735,0.0206958498106981,-0.0821075484169125,-0.00706081648860624,0.0349021008420621,0.00833830268309411,0.00695603318750514,8.4300276049694e-05,0.0201280039941241,-0.0137610908190855,0.00417535039884175
"31","MRC-18A-3566",0.0281200619450009,0.0147958795709399,-0.000976035948014445,0.0411862466111132,0.0159127547338949,0.0228380381622545,0.0181417908170496,0.11418988379646,0.00567298803295904,0.0251463624097241,-0.114087039513405,0.0129395299928916,0.0374413179525894,0.0160098899481887,0.0129505716146202,-0.00184346865574006,0.0199335643503783,0.00859736891620464,0.00650987245112763
"32","MRC-18A-3568",0.0747163813129066,0.0204848584343072,0.276007265220041,0.0572933005220164,0.0158518637706769,0.0252500736261369,0.0389759945010088,0.0160160440836454,0.00648744655164272,0.0261000342315561,0.0203761772828392,0.0114286100042773,0.0207972778400143,0.00810001156483403,0.0920426776951218,0.00819956724331357,0.0301357520654022,0.0117006003607632,0.0134844976012052
"33","MRC-18A-3580",0.0281977200494657,0.0229175157045198,0.0149655493276347,0.0397549049265154,0.0118859346499826,0.0128975988945328,0.0227697024181645,0.0144945196577288,0.00729348330527608,0.0315681499109869,-0.0860159907350925,-0.0129057954115649,0.0246374868732999,0.00955524590521061,0.00896492242060552,0.00939246930679617,0.0233133596195963,0.016945936278802,0.000292357346554707
"34","MRC-18A-3581",0.0260608690210174,0.012759979882991,0.00940039460474206,0.0330983113719343,0.0174159248242892,0.0188723834445256,0.149345835883544,0.0148554217338996,0.00069931717396191,0.0272953314107949,0.0232714023030146,0.00140071403877241,0.0400443295698034,0.00957082862349019,0.0145321323466023,6.57878767827635e-05,0.0280149869885315,0.0128865747435608,0.00676599618874275
