"","Name0","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18"
"1","MRC-18A-2735",0.0847385782096145,0.0270127119855131,0.0491678481146024,-0.000714430493981844,0.00958336017430538,0.0338601372909389,-0.0124836856929525,0.013393995542361,0.0571769760613358,0.00653104298730822,0.0261576994568351,0.0322581222995724,0.0256276849772858,0.0321261634201638,0.0203555616537472,0.0237174694361584,0.000111756052062152,0.0092144473922849,0.000354038002688056
"2","MRC-18A-4180",0.0140577278007517,0.0277499588390656,0.0266997257610914,-0.00187353323917267,0.00866753434008463,0.0218150852200083,-0.0205352596072033,0.0141365872626474,0.050215710944519,0.00413035810162403,0.0237587101330269,0.0285432076045707,0.0147744782771702,0.0342133790018328,0.0199002527784672,0.0184620525693333,0.155608153109877,0.00770683704698919,0.0116681184446087
"3","MRC-18A-4498",0.0164203644754732,0.0282728190761788,0.0264313188630871,-0.00209218310326379,0.00137827676651582,0.0179575808561545,-0.0233625045814866,0.0234819289702042,0.05281376557253,0.00754738542209304,0.0237651179414784,0.0330626693512611,0.014211122301073,0.0335191290666342,0.0154328928176824,0.0193709652971101,0.156866003697604,0.00829330161545624,0.0113281465202432
"4","MRC-18A-5885",0.0232922014521777,0.0205670462545383,0.039235183942614,0.00249255591874814,0.00504252150408189,0.0221246586691029,-0.0169090378704977,0.0142529592552238,0.0621230287673995,0.00250406291340364,0.0638324112191041,0.0200456033747378,0.014407591277931,0.0332074542332144,0.0175253404604043,0.020523216617195,-0.000683361800502849,0.00146702684911323,0.314872757009105
"5","MRC-18A-5893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","MRC-18A-4888",0.0958048601301983,0.0330684757234481,0.0319154067055939,0.00224621633453265,0.0137248384238658,0.0236462243536103,-0.027183152914135,0.0178543663767433,0.0607416856231799,0.00195503322768399,0.0333838462378468,0.0373764277709167,0.0161197924668661,0.0227421556702149,0.0117011211869726,0.0272815775103916,-0.00329790259804741,0.00674075227341856,0.0190278561420351
"7","MRC-18A-5479",-0.0296874872790525,0.0176613669475475,0.0155181535386015,-4.84386787983922e-05,0.00488096382300194,0.0156075420912417,-0.0254268576190364,0.0207692932676517,0.0481936047278384,0.0063884879609455,0.0573296091865821,0.0324603122369427,0.0173848844557675,0.0321965946319551,0.0191632114270355,0.0168149916035141,0.00437274991357913,0.00719437979388314,0.00745862290758015
"8","MRC-18A-5587",0.0138664413993125,0.0266844276310438,0.0647452283640133,0.00217114528155312,0.00538652471823757,0.0110556799066151,-0.015085873104705,0.0166274730308206,0.0537516494855675,0.00456162866725473,0.0333402946861026,0.0234498663472425,0.030254530702521,0.0278037747557754,0.0119822619309077,0.0305222107999251,-0.0957866317938994,0.0121382425375466,0.0290720576665209
"9","MRC-18A-3497",0.0251528564986876,0.0447410309154622,0.049474429408556,-0.00621288726374266,0.00962394877368581,0.0535746484477858,-0.00704363715678131,0.0197576842344249,0.0687344323876835,0.00913654913810459,0.0251348739684283,0.0398971049938675,0.0120665532175787,0.0407531036252678,0.0200473406037436,0.0325696458292546,0.156014727122658,0.015216917069235,0.00451088069805616
"10","MRC-18A-3538",0.0325043260272213,0.0398643257382572,0.0341763187846005,0.00696197448015557,0.0192002511480709,0.0374407458958173,-0.0276808837741433,0.0249964881378539,0.0753402788374827,0.0110368266262881,0.0341887233146177,0.0252323549909561,0.0297458214362746,0.0320322459643196,0.0238074895894486,0.0278496868454948,0.139430552228712,0.00898840305744763,0.0110492893755779
"11","MRC-18A-3539",0.0241956862078538,0.0236965405925261,0.0286144532807753,0.00138074386202317,0.0109560499176199,0.0282131008538427,-0.0199961208863253,0.0178626309735081,0.055435604835437,0.0120152928726277,0.0300591889800457,0.0417588568269422,0.0176942569944238,0.0295424028255076,0.0185503654321096,0.0153554498180088,0.014123274444958,0.00399600288593639,0.0152731354742639
"12","MRC-18A-3540",0.00635285679255031,0.0293983680916857,0.0266475177182535,-0.00281362236802824,0.0104570895279275,0.0339692755528728,-0.0174471243285194,0.0171894298581384,0.0645680427555481,0.00864365628785128,0.0652108472215644,0.0341495584177103,0.0175627854557726,0.0397329025903264,0.0199086544164551,0.0266504656521307,-0.00868841832129807,0.00865550869765693,0.0117574475409946
"13","MRC-18A-3531",0.02370360383848,0.0257772910927677,0.0213268795989181,0.000862379733264784,0.0143133793715645,0.0343083727805813,-0.0251303569870934,0.0218694484726148,0.0516264017002778,0.0106923893774024,0.0314076830110703,0.0256806629956531,0.0293745169190723,0.0516241286848681,0.0261143337528289,0.0264798896771023,0.169180724113235,0.0177593354994476,0.0131597246325722
