"","Name0","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18","score.19"
"1","MRC-18A-2735",0.00902204085418499,0.0140725900335324,0.0252771334738349,0.0160855339556892,0.0402134403951822,0.0308263365840336,0.0185619434841091,0.0144191320037014,0.0280808195417256,0.0309418745364157,0.0239126175531967,0.0437068257950191,0.0282370680660697,0.0039362899992859,0.0107988864811012,-0.00417686396886227,0.0212626986623083,0.0180929358447103,0.00848389842484423,-0.000703057458774713
"2","MRC-18A-4180",0.0584778829119094,0.0143527586601012,0.0226745288268031,0.0068308270736414,0.0290586153964955,0.0187958398173819,0.0229969370026046,0.015870555297579,0.0260911592751,0.0190638018916423,0.0185198123174484,0.0333984663630584,0.024623027293728,0.0115451962014143,0.0119682495260615,-0.00715329433633659,0.0189020894384986,0.0191490465766989,0.00852633283301033,-0.00407953490898045
"3","MRC-18A-4498",0.00893494913354562,0.0246767574884496,0.0206454405342119,0.0113570787055338,0.0335770072416886,0.0183549885825124,0.0161662866350462,0.0118930619440168,0.0262209096200895,0.0238157269616621,0.0197113126914632,0.0340588489570956,0.0239364890273528,0.0115419802738581,0.00780309598186417,-0.00347333867699045,0.0182854255357542,0.0199247958764349,0.102796905209267,-0.00236620920257198
"4","MRC-18A-5885",0.00886620583886067,0.015251004877035,0.0266966367667656,0.0105086690196072,0.0265792631377053,0.023708963850187,0.0173707228306484,0.010839205698791,0.0251844173169615,0.0193806259837298,0.0250410461108563,0.0402445660264803,0.0254341268862142,0.011787782156778,0.0102224758301522,-0.00517954703691562,0.0147624034840288,0.0246987974215772,0.019761820056382,-0.00929857599537331
"5","MRC-18A-5893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","MRC-18A-4888",0.0145639534638487,0.0136428406242476,0.14816349648597,0.149496557926641,0.0319807325396314,0.0223666984848559,0.0288395041147107,0.0198079612441643,0.026748212954803,0.0144371416978528,0.022624934293583,0.0312183101839839,0.0167724977526993,0.00992844485613101,0.0162649434414736,-0.00606562228537384,0.019979921389857,0.0200395380483515,0.0122138816793821,-0.00136343961196642
"7","MRC-18A-5479",0.00549379618006212,0.0170820540947098,0.025901481053166,0.00882671722342211,0.0313093252267873,0.0230890930604308,0.0147030978655536,0.010065048429847,0.0244025716127402,0.0193497055300875,0.0158509049438786,0.0262247156758526,0.0267239870272018,0.00793305051690577,0.00649417954444036,-0.0100251533089847,0.0187707899060611,0.0182131491449774,0.00937528344961328,-0.00417644776177927
"8","MRC-18A-5587",0.00327447199560591,0.014547557451905,0.150492360333229,0.0153877985374891,0.0266506826196935,0.164384509807561,0.154369949353901,0.0176570155764763,0.0200865599429502,0.032164862487702,0.0202742851572253,0.0287122385450493,0.0192445901817947,0.0170494417854,0.0108054707865236,-0.00654764833157116,0.0183699894497776,0.0229297620833711,0.0073362933028787,0.0061692604228143
"9","MRC-18A-3497",0.0567508148044104,0.00827627916827988,0.026131701966524,0.0125995152110549,0.0387570120434449,0.0299190451784122,0.0418100532704636,0.0171229299288349,0.0248458170801596,0.0587770753619485,0.0183256961287723,0.0463336528757409,0.0328413808021196,-0.00349113382365555,0.00509939277642446,0.00145141558371111,0.0261061462442207,0.0218241660256027,0.0224192744501283,-0.00713627518040327
"10","MRC-18A-3538",0.00529493790518374,0.0138062488610847,0.0339666904387782,0.0213817860078102,0.0344653787952123,0.0354388544544877,0.0231192608200688,0.0196127434660329,0.0348476912419607,0.0380982293304601,0.0246681848883892,0.0319734137024627,0.0301076539759595,0.00827614868155288,0.0138723679233019,0.00645730317616959,0.0224919420650889,0.0255987623181902,0.0202735660002146,-0.00184651989717645
