"","Name0","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17"
"1","MRC-18A-2735",0.0055084328140013,0.0186930373625333,0.00794883852671737,0.113463880540173,0.0201435570731087,0.0149836396227923,0.0188272492522884,0.210081022417141,-0.118494525763406,0.625680496302426,0.0353886153223219,-0.00828776824746801,0.0425153458390066,0.0328486738767648,-0.00435158520773496,0.0316730276713665,0.000439957037310342,0.0655081413015441
"2","MRC-18A-4180",0.0026717623187785,0.0110897670586522,0.00536410107878011,0.0289429842848001,0.016498949133016,0.0343180396599884,0.0156316159507567,0.0507535109741759,0.0221517430111689,0.0335453365307721,0.30333361945028,-0.00236315439391114,0.0428348280005179,0.0322533260269352,0.0150292252969254,0.0188520979753021,0.00264450877599514,0.0509820468761752
"3","MRC-18A-4498",0.0069290240496808,0.0155252788928616,0.00512095291558641,0.104128701310315,0.0174837035879479,0.0155102201140849,0.0157933630304647,0.0498507649980441,0.0196943566260521,0.00928835867067547,0.308088833837356,-0.0106339494005691,0.0485992417183952,0.0220095424572849,0.0100882599028101,0.0342689344092669,-0.0026595424944638,0.0451552346743801
"4","MRC-18A-5885",-0.00874875793168746,0.0142012986835682,-0.000884986021592054,0.0195151342161607,2.94702637076424e-05,0.00714176842035404,0.00950388600103079,0.0880399327343152,0.0245011750948686,0.0304122550818414,0.29516799492453,-0.0101868799668541,0.052458613254412,0.0169483914369361,0.0174416797155476,0.0655160515514074,0.0887262070049098,0.0424664924757898
"5","MRC-18A-5893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","MRC-18A-4888",-0.0110529669691021,0.00931404847359117,0.0100566954827519,0.0234493774309196,0.011224788478519,0.0218773189630051,0.0238108048369902,0.0651085732661089,0.0190449065314954,0.0393114575456389,0.311542173535023,0.00419365753618024,0.0344001112241387,0.0155071125500857,0.00342229892066587,0.025421575536767,0.00681495333767399,0.0372430184090244
"7","MRC-18A-5479",-0.000283543969679327,0.0194545244180325,-0.00360429882850951,0.123241479856801,0.0148493161084211,0.0219395428677258,0.0155932954190767,0.0499255905548782,0.0123310766506678,0.132818967326982,0.30708436227949,0.0079309783884123,0.0387816210486586,0.0164676475286423,0.00935919789502083,0.0228177072832144,0.00717693939344163,0.0510826563362209
"8","MRC-18A-5587",0.0112404790334675,0.0203398319583334,-0.00625284971620946,0.0991308785103834,0.0111723143761476,0.0358455960821257,0.0132684908601566,0.0470309837980054,0.0218594571158363,0.0479195549291303,0.051069268689497,0.0158646619131727,0.0463167973042579,0.0238151341124897,0.0214307011344645,0.0225605025505794,0.00845891729168231,0.0646894908268893
"9","MRC-18A-3497",0.00749513504967895,0.043705900519785,0.00243124247167949,0.128814046325735,0.0155271290263444,0.0344562920594701,0.0187453840127435,0.0664464764431141,0.0290458186837632,0.0430572223209697,0.0287990839986695,-0.00389898418651985,0.0473034011051851,0.0443205079890008,0.0119820018890454,0.0123687452367072,0.0128925650303295,0.0772221262561737
"10","MRC-18A-3538",0.00634545798217036,0.0233062457796388,0.00815608520531099,0.121003902125452,0.0280650265127865,0.0273210256507367,0.0193477551669246,0.0725813246533717,0.0210601677777791,0.0787195213376144,0.0366533389977232,0.00377580884215743,0.0384203642397802,0.0180424198096875,0.0220495931914594,0.0263423389949627,0.0118074152236593,0.0647586259114281
