"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.00653629652578734,0.0151770753787346,0.0311652673889459,0.0185402634037564,0.0526617913038379,0.0144049234788466,0.0473429278199275,0.0201439797209852,0.0176961626797426,0.0296258481377536,0.0242051529586011,0.0302928323998858,0.0277526060748329,0.0231590034003432,0.0177123236448512,0.0108484932789099,0.0123906921571037,0.0310817290268544,0.0114882796165242
"3","MRC-18A-2376",0.000402489639514272,0.0123206585677404,0.0298195922515749,0.00575884606023398,0.0125907634283064,0.0104535011382391,0.0395125909496072,0.441828550871283,0.0286819431688243,0.0497596565623537,0.200205775566347,0.0321644656749241,0.0294324554366524,0.0177266645507085,0.0157544898071842,0.003156095781754,0.00505398389489228,0.0314774442535149,0.0203807406927621
"4","MRC-17A-1027",-0.00168028684265938,0.0235686555231685,0.038103727390912,0.0098886342773699,0.0169521180421385,0.0110310327099119,0.0424253311359295,0.0224952947348127,0.0306695527932325,0.039301414987974,0.0245789474023033,0.034954472234126,0.0358590853724191,0.0332733093168699,0.014488160882749,0.00727648115044404,0.0152658342322496,0.0376287948176135,0.031365590651691
"5","MRC-17A-1045",0.00374808912080122,0.0241727648451495,0.0293404182863203,0.0125139118500898,0.0162288172572153,0.140267351163107,0.0403550479889807,0.0317875036977637,0.0261614583514831,0.0460078899940397,0.20037049655498,0.0248376499920912,0.0317558732619058,0.0307060767909702,0.0179119204759654,0.00734321851923641,0.00671553660224588,0.0347253021994081,0.0226161232584415
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",-0.000934645913021249,0.0228892199617302,0.037177969486873,0.00945965338885448,0.0145522988892996,0.0233139813443589,0.04119469342885,0.446894863248192,0.0338301537213491,0.0416486598236304,0.196777448076614,0.0274246087902101,0.0454264419218888,0.0299009913307933,0.0164069696654303,0.0084596603337659,0.00985648794841713,0.0287531138482457,0.020929577528958
"9","MRC-18A-1821",0.0730771137982983,0.335164740086717,0.291276271598555,0.627861589220827,0.452791362903044,NA,0.480841670542877,0.511313580291399,0.475336367186656,0.323137572067036,0.206073463599954,0.407231785014819,0.41279864653702,0.685629471318053,0.467856995825093,0.260177138563738,0.678270405458869,0.346912532742125,0.351007206318382
"10","MRC-18A-2043",0.00125643677533839,0.0260960261276139,0.030776638224855,0.00893672380009331,0.0165372649721516,0.024655711548347,0.0405972229086236,0.111748032601355,0.0219991591089668,0.0505793881507512,0.0213470746711048,0.0280773017882597,0.0317595514014384,0.0279017002899611,0.0156566437204572,0.00648009476376093,0.0133763875600976,0.0324676216790067,0.0252884225415672
