"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18","score.19"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",0.021918064939845,0.0238386800705645,0.012708170841776,0.0321665993571179,0.0273424031181344,0.0614960522805983,0.00130403305989743,0.0225760365602438,0.147379231913676,0.0350942823292526,0.0250299102358045,0.0104864613652772,0.0210812598946631,0.0375343164645278,0.0285058405108581,0.0213801425467197,0.0222787517274322,0.0535531709225652,0.0634036673034317,0.0116143157085408
"3","MRC-18A-2376",0.0215015826409305,0.0135250120517341,0.0119567107613769,0.0257451851458925,0.0294645787261045,0.0241438677103125,-0.00536605318643619,0.0223381476624584,0.0326949355896562,0.0399812164076764,0.0183264650847605,0.00771561829138181,0.018603190209641,0.0259482220579956,0.0226565256199735,0.00498544575245397,0.0256950888542497,0.0304780757582686,0.0529143887065096,0.012092325989227
"4","MRC-17A-1027",0.0197921498705201,0.0170206455613767,0.0160367590269373,0.0248352509228717,0.0311603016980805,0.0250808375667872,-0.00241533913518801,0.0268003450447651,0.0380375362840268,0.0354767277322054,0.0274767742161529,0.00985485708491735,0.0200111626046271,0.0274360669434633,0.0286156061217243,0.00519370399061288,0.0875213241857793,0.0411707204611153,0.0383010634849741,0.00493787690805802
"5","MRC-17A-1045",0.0240915475640764,0.0152894562431836,0.0150754925308026,0.0293206355749256,0.0311190734086812,0.0222236369964322,-0.000473049102077985,0.0226903406820759,0.0561120144219885,0.041871990980104,0.0252390058703797,0.00624433940630091,0.0149496774730225,0.0275418915883586,0.0259500748203619,0.020914096055175,0.0268658375694216,0.0269417437666948,0.0493483164084972,0.00691779892331331
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",0.0228789309659262,0.0144642858480447,0.017014160559562,0.0275637600991417,0.0338415111653141,0.0382223248983347,0.000763712259484841,0.0199417292838436,0.0405657727222576,0.0387541972128378,0.0244059248543551,0.0162811282080278,0.0162835085678871,0.0264860259676258,0.0282397481726901,0.0127625700131843,0.0816926738088408,0.0377035635446349,0.0373613102560688,0.00936398848558698
"9","MRC-18A-1821",0.455941320932564,0.31849538943389,0.32023915862008,0.309176393766956,0.390414380903387,0.250690141319855,0.15982231299022,0.320707355767979,0.646025238142038,0.588124243781242,0.252026051556401,0.254301447717198,0.0853915785628978,0.468002295048231,0.245720778680515,0.00412438218923908,0.509026957350233,0.426464448137785,0.472272578601892,0.0308776760008319
"10","MRC-18A-2043",0.0201738730812653,0.0140591193841919,0.0141121473223112,0.0289958443159259,0.0257892603885395,0.0349668439565652,-0.0021815633666163,0.0235936522059644,0.0426021329925182,0.0311755642210987,0.0251091048953839,0.0134397970699863,0.0165952076697202,0.0258945463324291,0.0242097372199415,0.0102391809080959,0.0212968546730256,0.0428895466888837,0.0620346562571983,0.00836744393312639
"11","MRC-18A-3529",0.0230350371545642,0.0160970279675399,0.0158122096104705,0.0369678663858454,0.0375754138324912,0.0529695098452022,-9.08469722936246e-05,0.0208008193297933,0.137954929469844,0.0387749662964399,0.0299562650815906,0.0126353088672145,0.0179385529545281,0.0331410807558606,0.0237152055701454,0.00530599520368071,0.02416354941134,0.0317898598853242,-0.114586263087523,0.00353227671515107
"12","MRC-18A-3811",0.0193611888266411,0.0163872726567674,0.0144937536140918,0.0330638796761286,0.034241664058259,0.0294111719994298,-0.00156112265809449,0.0193230104687303,0.0427339483118246,0.0319625869899757,0.0282056282143527,0.0103519232326142,0.0175591966219908,0.0212735807061525,0.0267554926720011,0.00762808851067989,0.0198201273791608,0.0361380170719139,0.0497990988524313,0.0117561658000826
"13","MRC-18A-3844",0.0230616438573587,0.0170102949388958,0.0196227208589112,0.0267844365736575,0.0324234646557664,0.0287918800702046,0.00128396595145991,0.0208355066691341,0.0466098552854548,0.0453139850880334,0.0237001293128703,0.00844487031797802,0.019693491531117,0.024390845743634,0.0258984750624156,0.0095896352492665,0.0226339690304125,0.0571586985562716,0.0520079390101498,0.0115790098032257
"14","MRC-18A-2531",0.0232968321650161,0.0192110452211362,0.0158875934373146,0.0270304408756107,0.0384982362383715,0.0329448542233207,-0.00394655671895557,0.0222430953743938,0.0453168198040224,0.0450140792106235,0.0302719135600398,0.0147752234686047,0.0178023553887445,0.0311477876617891,0.0333728496829087,0.0114907972641675,0.0218769883005737,0.0438009305064116,0.0508834601745988,0.0072014698834676
"15","MRC-18A-2884",0.0196009002276554,0.0134267377570499,0.014747885414211,0.0330173365435918,0.0324878682558189,0.0255656225555793,-0.00352934600911283,0.0159030506590589,0.0493398405318064,0.0380233532632103,0.0252820383810484,0.0107360018522557,0.0142823025867157,0.0284759620705483,0.0284266382305199,0.0121522473209713,0.0250539988206599,0.0444066515091205,0.0691977162919516,0.0080552295435544
"16","MRC-18A-3241",0.0252322653633991,0.0158954779415011,0.0184713578059788,0.0347475202644678,0.0349396821741706,0.0326638489937916,-0.00631443569022003,0.025451732796252,0.0381615890642772,0.0365695523669366,0.0256376040042387,0.00876041552921029,0.0183423185183143,0.0266334188125522,0.0300683475003626,0.0117568432777182,0.0230165900224947,0.0357840050875559,0.0536538379909783,0.00675613629569148
