"","Name1","score","score.1","score.2","score.3","score.4","score.5","score.6","score.7","score.8","score.9","score.10","score.11","score.12","score.13","score.14","score.15","score.16","score.17","score.18","score.19"
"1","MRC-18A-2045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","MRC-18A-2372",-0.021015653406895,0.0130473317510001,0.125218402232772,0.00838482145685111,0.108921459370145,0.0408115914875133,0.0932471870279757,0.0781713822933653,0.0340398064386171,0.0132805073909375,0.00168995506222016,0.0563204101868642,0.0018349861371333,0.0645787665277405,0.0119273272892559,-0.0114952031744514,0.0407619133422187,0.0488743874772144,0.0105554776658132,0.0326344214504076
"3","MRC-18A-2376",0.0977570904346051,0.0282126441207508,0.0834389019247326,0.0496215945581121,0.0969824104268613,0.01441357712737,0.0826826703794006,0.0486749416103773,0.0523810637679256,0.0184870144808346,0.0117017580287459,0.0961241658487198,-0.0174088526426377,0.0259394397585871,0.0986687527949769,-0.00479710536582049,0.0172752072552156,0.068368692474687,0.00881549343253044,0.0411036368520004
"4","MRC-17A-1027",-0.0281529238670975,0.02318461755532,0.0726160156777808,0.0372695704635452,0.104218095369794,0.0306209553992431,0.083619677597081,0.0745272107807019,0.054644610335229,0.0166194073573364,0.00172988362622357,0.0868606164980134,-0.0188090161849027,0.0525529050594522,0.00662831652725056,-0.00825625173452426,0.0202810030955265,0.0590333231903715,0.010246965175591,0.0315145774155526
"5","MRC-17A-1045",-0.0236856410476247,0.0213041790725584,0.0796594296912486,0.00732187594830235,0.113147321305654,0.0220982890975582,0.0193611371190483,0.072993803087959,0.054100033087731,0.0156750873928414,0.0132602669066301,0.0880062886894167,-0.0303566975662023,0.0563630772371475,0.00217125551176114,-0.00697005369299659,0.0277020345839939,0.0375447308666717,0.00222120529409575,0.0330443039538525
"6","MRC-18A-1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","MRC-18A-1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","MRC-18A-1819",-0.0411226978923996,0.0137234696677811,0.0772764873873385,0.0342659669253266,0.10923266390757,0.0196139275075527,0.0198298155221085,0.065080412931973,0.0451623989662725,0.0191700827222632,0.00536112301623694,0.0763159933863225,-0.00633882554007428,0.0509263910188844,0.0336497183365101,-0.00363271698665959,0.0193500845713879,0.0324633947640635,0.00865748689582673,0.0469084797983601
"9","MRC-18A-1821",0.634182384558685,0.869036051806742,0.790858220854221,0.7600471262677,0.843622759504362,0.539950256128766,0.255722391806804,0.322852699908522,NA,0.238247667507165,NA,1.43547102820044,0.478139554731735,0.0941705255884204,0.183580251824673,0.11310140983534,0.170369946148764,-0.644132481058271,0.702851001646707,NA
"10","MRC-18A-2043",-0.0291890231771426,0.00831521122598316,0.0678388228925986,0.0242281096033004,0.0956018395051072,0.0179237482723373,0.0815614455232532,0.0715480540096034,0.0708118044383151,0.0160072696603617,-0.00091602143572804,0.0748862248308908,-0.0116289219427051,0.027235760312089,0.0533974350349447,-0.0031302570085221,0.0158644851808744,0.0445573055185668,0.00962888935690787,0.0419999273149317
"11","MRC-18A-3529",-0.0257791473493064,0.0186910222331156,0.0559618943402534,0.0083712755238992,0.0783824793317073,0.0235343700488127,0.0169408887366395,0.0854639656158018,0.0718891594114524,0.016456198286698,-0.0130552483522272,0.0679308698339589,0.00291460846563223,0.0207646322677443,0.0388992921355755,0.00358775039979978,0.0291784888668394,0.0636120948296503,0.00541781323819998,0.0368608416809327
"12","MRC-18A-3811",-0.0285936524963143,0.0111402703179926,0.0545068859263937,0.0301428344647626,0.118301750357341,0.0355067330725628,0.0814799285840092,0.0707017473393899,0.0634556249686321,0.0226621460042949,0.00336001359639622,0.0952731613808743,0.00540503763900596,0.0502332246141846,2.94350685746406,-0.00335568908987388,0.0263992953228389,0.0496534424067648,0.00325425079925432,0.0396199664745637
